_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.name,data.avatar,data.nameColor,data.bonus,data.clicked,data.timeClick,data.imageOrder,data.scoreIncrement,data.clickLength,data.rawScore,data.exitTimeoutId,data.exited
YrTqDhJdpFKnizeLf,,2021-07-23T16:39:56Z,2021-07-23T16:39:56Z,1,ExitSurvey,2021-07-23T16:49:41Z,finished,,,,2021-07-23T16:33:15Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.173333333333336,white_12,5732,"white_2,white_3,white_11,white_4,white_12,white_7",0.2066666666666667,3,10.333333333333334,,
uDAioMYbGQ5g7t9Dm,,2021-07-23T16:39:57Z,2021-07-23T16:39:57Z,1,ExitSurvey,2021-07-23T16:49:41Z,finished,,,,2021-07-23T16:33:27Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.173333333333336,white_3,3353,"white_2,white_11,white_12,white_7,white_4,white_3",0.2066666666666667,3,10.333333333333334,,
3rWCy7R4rhEYqEk6m,,2021-07-23T16:41:51Z,2021-07-23T16:41:51Z,1,ExitSurvey,2021-07-23T16:49:32Z,finished,,,,2021-07-23T16:34:23Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.8866666666666685,white_6,573,"white_12,white_4,white_7,white_8,white_11,white_6",0.08666666666666666,2,4.333333333333333,,
NAXNzn8WaxEoqRmJj,,2021-07-23T16:42:02Z,2021-07-23T16:42:02Z,1,ExitSurvey,2021-07-23T16:49:32Z,finished,,,,2021-07-23T16:37:32Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.8866666666666685,white_4,1073,"white_7,white_4,white_8,white_11,white_6,white_12",0.08666666666666666,2,4.333333333333333,,
RF8TuBnN6m5LLEwgY,,2021-07-23T16:42:14Z,2021-07-23T16:42:14Z,1,ExitSurvey,2021-07-23T16:49:32Z,finished,,,,2021-07-23T16:38:50Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.8866666666666685,white_6,3902,"white_4,white_6,white_7,white_8,white_11,white_12",0.08666666666666666,2,4.333333333333333,,
ognjrmeJqSCrt7GNp,,2021-07-23T16:44:39Z,2021-07-23T16:44:39Z,1,ExitSurvey,2021-07-23T16:54:58Z,finished,,,,2021-07-23T16:38:52Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.666666666666665,white_7,1602,"white_11,white_7,white_1,white_4,white_12,white_5",0.12,2,6,,
BEQuey8MKeqnCcPBS,,2021-07-23T16:43:56Z,2021-07-23T16:43:56Z,1,"Sorry,ExitSurvey",2021-07-23T17:07:05Z,failed,Failed on onStageEnd callback,,,2021-07-23T16:38:55Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,0,false,false,"white_6,white_11,white_8,white_3,white_9,white_4",,,,,
hPkBZGZAEm2Gfikdo,,2021-07-23T16:46:21Z,2021-07-23T16:46:21Z,1,ExitSurvey,2021-07-23T16:54:58Z,finished,,,,2021-07-23T16:38:58Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.666666666666665,white_4,4417,"white_5,white_11,white_12,white_4,white_7,white_1",0.12,2,6,,
ADXciqEZpskpLa4pY,,2021-07-23T16:41:07Z,2021-07-23T16:41:07Z,1,ExitSurvey,2021-07-23T16:49:41Z,finished,,,,2021-07-23T16:38:59Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.173333333333336,white_2,1690,"white_4,white_2,white_12,white_3,white_11,white_7",0.2066666666666667,3,10.333333333333334,,
E75Bg7aTEPrNXuo8B,,2021-07-23T16:47:48Z,2021-07-23T16:47:48Z,1,"Sorry,ExitSurvey",2021-07-23T16:53:12Z,failed,Failed on onStageEnd callback,,,2021-07-23T16:40:01Z,Repi,/avatars/jdenticon/Samuel,#8138A8,1.2666666666666666,yellow_5,-8519,"yellow_6,yellow_2,yellow_12,yellow_7,yellow_4,yellow_5",0.12666666666666665,2,6.333333333333333,8713,true
hbw3NjMS22hPG6KFF,,2021-07-23T16:57:56Z,2021-07-23T16:57:56Z,1,ExitSurvey,2021-07-23T17:10:05Z,finished,,,,2021-07-23T16:40:02Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,7.013333333333332,white_3,6475,"white_2,white_11,white_3,white_6,white_7,white_4",0.19333333333333333,3,9.666666666666666,,
Dyhss9ZhzJKynGEEJ,,2021-07-23T16:46:44Z,2021-07-23T16:46:44Z,1,"Sorry,ExitSurvey",2021-07-23T16:54:57Z,failed,Failed on onStageEnd callback,,,2021-07-23T16:40:18Z,Repi,/avatars/jdenticon/Samuel,#8138A8,1.0533333333333332,purple_12,1651,"purple_11,purple_12,purple_1,purple_8,purple_9,purple_6",0.14666666666666667,3,7.333333333333333,8239,true
HrWWLJMvWe7zCW6ec,,2021-07-23T16:46:10Z,2021-07-23T16:46:10Z,1,ExitSurvey,2021-07-23T16:54:58Z,finished,,,,2021-07-23T16:40:25Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.666666666666665,white_7,-823,"white_12,white_5,white_1,white_7,white_11,white_4",0.12,2,6,,
y89TvuHAxAMHccN2k,,,,,,2021-07-23T17:09:28Z,gameFull,,,,2021-07-23T16:40:31Z,,,,,,,,,,,,
HJgoCwD7zQSdrArYp,,2021-07-23T16:47:26Z,2021-07-23T16:47:26Z,1,"Sorry,ExitSurvey",2021-07-23T16:54:57Z,failed,Failed on onStageEnd callback,,,2021-07-23T16:40:38Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.0533333333333332,purple_9,7263,"purple_11,purple_6,purple_9,purple_8,purple_1,purple_12",0.14666666666666667,3,7.333333333333333,7636,true
SqhdAyq7XDqavBgnv,,2021-07-23T16:47:46Z,2021-07-23T16:47:46Z,1,"Sorry,ExitSurvey",2021-07-23T16:53:12Z,failed,Failed on onStageEnd callback,,,2021-07-23T16:40:46Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.2666666666666666,yellow_12,3045,"yellow_2,yellow_12,yellow_5,yellow_4,yellow_6,yellow_7",0.12666666666666665,2,6.333333333333333,8832,true
Zyp2BouieuyW8sEkv,,2021-07-23T16:48:40Z,2021-07-23T16:48:40Z,1,,2021-07-23T16:53:12Z,failed,Failed on onStageEnd callback,,,2021-07-23T16:41:34Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.2666666666666666,false,false,"yellow_2,yellow_4,yellow_7,yellow_12,yellow_5,yellow_6",0.12666666666666665,2,6.333333333333333,,
bf22RWcDzrst7CuQ8,,2021-07-23T16:52:56Z,2021-07-23T16:52:56Z,1,ExitSurvey,2021-07-23T17:02:56Z,finished,,,,2021-07-23T16:42:26Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.746666666666666,yellow_2,3153,"yellow_2,yellow_8,yellow_6,yellow_4,yellow_5,yellow_12",0.08,1,4,,
QkuRpi5JwnjNAfrfo,,2021-07-23T16:47:33Z,2021-07-23T16:47:33Z,1,,2021-07-23T16:54:57Z,failed,Failed on onStageEnd callback,,,2021-07-23T16:43:01Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.0533333333333332,false,false,"purple_1,purple_9,purple_11,purple_8,purple_12,purple_6",0.14666666666666667,3,7.333333333333333,,
88itDnHA42A3xM9q2,,2021-07-23T16:51:52Z,2021-07-23T16:51:52Z,1,ExitSurvey,2021-07-23T17:02:56Z,finished,,,,2021-07-23T16:44:08Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.746666666666666,yellow_2,1604,"yellow_4,yellow_2,yellow_5,yellow_12,yellow_8,yellow_6",0.08,1,4,,
hS4vjRuNqWnfHC94r,,2021-07-23T16:53:52Z,2021-07-23T16:53:52Z,1,ExitSurvey,2021-07-23T17:02:56Z,finished,,,,2021-07-23T16:49:34Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.746666666666666,yellow_2,1620,"yellow_6,yellow_4,yellow_8,yellow_12,yellow_5,yellow_2",0.08,1,4,,
jaS8DsFgXaxoezXGF,,,,,,2021-07-23T17:09:28Z,gameFull,,,,2021-07-23T16:50:36Z,,,,,,,,,,,,
6nN5jtDyBpx44jbwy,,2021-07-23T16:55:39Z,2021-07-23T16:55:39Z,1,ExitSurvey,2021-07-23T17:03:08Z,finished,,,,2021-07-23T16:50:39Z,Repi,/avatars/jdenticon/Samuel,#8138A8,7.246666666666668,yellow_10,-11621,"yellow_3,yellow_1,yellow_10,yellow_6,yellow_11,yellow_7",0.13333333333333333,2,6.666666666666667,,
jDy5F5KE3bB7QtSpC,,2021-07-23T17:00:12Z,2021-07-23T17:00:12Z,1,ExitSurvey,2021-07-23T17:08:22Z,finished,,,,2021-07-23T16:50:40Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.0933333333333355,white_7,450,"white_9,white_7,white_11,white_1,white_12,white_2",0.13333333333333333,3,6.666666666666667,,
BfkQKb3jviFjn3QAM,,2021-07-23T17:04:35Z,2021-07-23T17:04:35Z,1,ExitSurvey,2021-07-23T17:13:03Z,finished,,,,2021-07-23T16:50:46Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.793333333333332,yellow_6,8168,"yellow_10,yellow_9,yellow_2,yellow_8,yellow_7,yellow_6",0.12666666666666665,2,6.333333333333333,,
dDbuWnfCrwpHkbsRg,,2021-07-23T16:58:19Z,2021-07-23T16:58:19Z,1,ExitSurvey,2021-07-23T17:10:05Z,finished,,,,2021-07-23T16:50:47Z,Repi,/avatars/jdenticon/Samuel,#8138A8,7.013333333333332,white_7,1764,"white_7,white_2,white_6,white_3,white_11,white_4",0.19333333333333333,3,9.666666666666666,,
E78pfsFWs66WjEqhW,,2021-07-23T16:58:51Z,2021-07-23T16:58:51Z,1,ExitSurvey,2021-07-23T17:08:10Z,finished,,,,2021-07-23T16:50:51Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.959999999999999,red_7,1848,"red_6,red_9,red_11,red_7,red_8,red_12",0.16,3,8,,
Esz3BJgX4xte73aPP,,2021-07-23T16:55:12Z,2021-07-23T16:55:12Z,1,ExitSurvey,2021-07-23T17:03:08Z,finished,,,,2021-07-23T16:50:51Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,7.246666666666668,yellow_10,1198,"yellow_11,yellow_7,yellow_1,yellow_3,yellow_10,yellow_6",0.13333333333333333,2,6.666666666666667,,
MoffctnGjby2hyGhf,,2021-07-23T16:56:52Z,2021-07-23T16:56:52Z,1,ExitSurvey,2021-07-23T17:04:20Z,finished,,,,2021-07-23T16:50:51Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.973333333333334,yellow_8,1681,"yellow_3,yellow_7,yellow_8,yellow_1,yellow_2,yellow_9",0.14,2,7,,
SFbtuPNhbjNBaPnvf,,2021-07-23T16:55:25Z,2021-07-23T16:55:25Z,1,ExitSurvey,2021-07-23T17:03:08Z,finished,,,,2021-07-23T16:50:59Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,7.246666666666668,yellow_6,1804,"yellow_11,yellow_10,yellow_7,yellow_6,yellow_3,yellow_1",0.13333333333333333,2,6.666666666666667,,
HHzZRioDjDnoot6aj,,2021-07-23T17:00:57Z,2021-07-23T17:00:57Z,1,ExitSurvey,2021-07-23T17:08:22Z,finished,,,,2021-07-23T16:51:17Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.0933333333333355,white_2,232,"white_9,white_2,white_12,white_7,white_11,white_1",0.13333333333333333,3,6.666666666666667,,
wuHYu7fPyyYorsXju,,2021-07-23T16:56:13Z,2021-07-23T16:56:13Z,1,ExitSurvey,2021-07-23T17:04:20Z,finished,,,,2021-07-23T16:51:18Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.973333333333334,yellow_8,1479,"yellow_8,yellow_2,yellow_3,yellow_9,yellow_1,yellow_7",0.14,2,7,,
4WrsHH6tYWpKjYj2L,,2021-07-23T16:59:26Z,2021-07-23T16:59:26Z,1,ExitSurvey,2021-07-23T17:08:10Z,finished,,,,2021-07-23T16:51:19Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.959999999999999,red_11,1298,"red_7,red_9,red_8,red_11,red_6,red_12",0.16,3,8,,
FucM7ALrbZEpfycuE,,2021-07-23T16:57:06Z,2021-07-23T16:57:06Z,1,ExitSurvey,2021-07-23T17:04:20Z,finished,,,,2021-07-23T16:51:52Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.973333333333334,yellow_3,1747,"yellow_8,yellow_7,yellow_9,yellow_3,yellow_2,yellow_1",0.14,2,7,,
fXnW6X9q4nRqJG4aq,,2021-07-23T16:57:06Z,2021-07-23T16:57:06Z,1,ExitSurvey,2021-07-23T17:10:05Z,finished,,,,2021-07-23T16:52:18Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,7.013333333333332,white_2,2866,"white_7,white_6,white_4,white_11,white_3,white_2",0.19333333333333333,3,9.666666666666666,,
M8Xvx6dYLJJ7KMQQQ,,2021-07-23T16:58:31Z,2021-07-23T16:58:31Z,1,ExitSurvey,2021-07-23T17:08:10Z,finished,,,,2021-07-23T16:54:03Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.959999999999999,red_6,-19339,"red_11,red_12,red_8,red_9,red_6,red_7",0.16,3,8,,
WwpC2LRdQwpDbsxH4,,2021-07-23T17:01:23Z,2021-07-23T17:01:23Z,1,ExitSurvey,2021-07-23T17:08:22Z,finished,,,,2021-07-23T16:56:12Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.0933333333333355,white_11,1027,"white_12,white_9,white_7,white_2,white_11,white_1",0.13333333333333333,3,6.666666666666667,,
nfSEndJ3cGwiFnYtz,,2021-07-23T17:02:55Z,2021-07-23T17:02:55Z,1,"Sorry,ExitSurvey",2021-07-23T17:07:05Z,failed,Failed on onStageEnd callback,,,2021-07-23T16:58:05Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,0,white_3,9609,"white_9,white_3,white_11,white_6,white_8,white_4",,,,,
iXW8BsftHJAEYdd3T,,,,,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,,,,2021-07-23T17:00:03Z,,,,,,,,,,,,
me7iEtGN8fFRokvPg,,,,,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,,,,2021-07-23T17:01:21Z,,,,,,,,,,,,
eY2skYTfqaiZTMuS5,,2021-07-23T17:08:21Z,2021-07-23T17:08:21Z,1,ExitSurvey,2021-07-23T17:15:58Z,finished,,,,2021-07-23T17:01:26Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.026666666666667,white_11,30518,"white_11,white_10,white_1,white_5,white_9,white_4",0.08666666666666666,2,4.333333333333333,,
8uiSdJDKwaBb8RGwB,,2021-07-23T17:03:30Z,2021-07-23T17:03:30Z,1,"Sorry,ExitSurvey",2021-07-23T17:07:05Z,failed,Failed on onStageEnd callback,,,2021-07-23T17:01:28Z,Repi,/avatars/jdenticon/Samuel,#8138A8,0,white_11,3651728,"white_11,white_8,white_4,white_9,white_6,white_3",,,,,
sMyHRzJg6xN4RMttb,,2021-07-23T17:06:55Z,2021-07-23T17:06:55Z,1,ExitSurvey,2021-07-23T17:15:27Z,finished,,,,2021-07-23T17:01:32Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.84,red_6,-1133,"red_10,red_8,red_12,red_11,red_6,red_9",0.06666666666666667,1,3.3333333333333335,,
KBceqLEmZNGipbpP4,,2021-07-23T17:04:39Z,2021-07-23T17:04:39Z,1,ExitSurvey,2021-07-23T17:13:03Z,finished,,,,2021-07-23T17:01:36Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.793333333333332,yellow_7,3870,"yellow_2,yellow_7,yellow_6,yellow_10,yellow_8,yellow_9",0.12666666666666665,2,6.333333333333333,,
QruMEZRqxuSgdRvRv,,2021-07-23T17:05:28Z,2021-07-23T17:05:28Z,1,ExitSurvey,2021-07-23T17:13:06Z,finished,,,,2021-07-23T17:01:40Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.660000000000002,white_9,142453,"white_12,white_3,white_8,white_11,white_2,white_9",0.16666666666666669,3,8.333333333333334,,
fW7NBdzzXyZS5wy4r,,2021-07-23T17:04:44Z,2021-07-23T17:04:44Z,1,ExitSurvey,2021-07-23T17:13:03Z,finished,,,,2021-07-23T17:01:42Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.793333333333332,yellow_7,1700,"yellow_8,yellow_7,yellow_10,yellow_9,yellow_2,yellow_6",0.12666666666666665,2,6.333333333333333,,
rNAy3sj2cTwXnko69,,2021-07-23T17:05:29Z,2021-07-23T17:05:29Z,1,ExitSurvey,2021-07-23T17:13:06Z,finished,,,,2021-07-23T17:01:42Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.660000000000002,white_3,1782,"white_8,white_9,white_11,white_2,white_12,white_3",0.16666666666666669,3,8.333333333333334,,
kNSR5gfPNz5ZPjeCG,,2021-07-23T17:07:34Z,2021-07-23T17:07:34Z,1,ExitSurvey,2021-07-23T17:14:49Z,finished,,,,2021-07-23T17:01:43Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.26,yellow_12,1793,"yellow_12,yellow_5,yellow_1,yellow_3,yellow_2,yellow_7",0.19333333333333333,3,9.666666666666666,,
G6Z6Yxjh52x52q9Bd,,2021-07-23T17:07:12Z,2021-07-23T17:07:12Z,1,ExitSurvey,2021-07-23T17:15:27Z,finished,,,,2021-07-23T17:01:54Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.84,red_6,2251,"red_6,red_12,red_8,red_9,red_11,red_10",0.06666666666666667,1,3.3333333333333335,,
cRtBKpDnajNyNh6Zn,,2021-07-23T17:07:51Z,2021-07-23T17:07:51Z,1,ExitSurvey,2021-07-23T17:15:58Z,finished,,,,2021-07-23T17:01:58Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.026666666666667,white_1,7658,"white_10,white_11,white_1,white_9,white_5,white_4",0.08666666666666666,2,4.333333333333333,,
aRy976KcJEd8cuCxR,,2021-07-23T17:07:33Z,2021-07-23T17:07:33Z,1,ExitSurvey,2021-07-23T17:14:49Z,finished,,,,2021-07-23T17:02:06Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.26,yellow_5,1861,"yellow_3,yellow_2,yellow_1,yellow_7,yellow_5,yellow_12",0.19333333333333333,3,9.666666666666666,,
d8GPBAK4ZaA6jQh3c,,2021-07-23T17:06:21Z,2021-07-23T17:06:21Z,1,ExitSurvey,2021-07-23T17:15:27Z,finished,,,,2021-07-23T17:02:07Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.84,red_6,2392,"red_8,red_9,red_11,red_12,red_10,red_6",0.06666666666666667,1,3.3333333333333335,,
uEF3WPP8Wr2AiHrjr,,2021-07-23T17:05:05Z,2021-07-23T17:05:05Z,1,ExitSurvey,2021-07-23T17:13:06Z,finished,,,,2021-07-23T17:02:08Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.660000000000002,white_8,2450,"white_9,white_11,white_3,white_2,white_12,white_8",0.16666666666666669,3,8.333333333333334,,
gxzXoDQNKsurkgfBw,,2021-07-23T17:07:27Z,2021-07-23T17:07:27Z,1,ExitSurvey,2021-07-23T17:14:49Z,finished,,,,2021-07-23T17:02:39Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.26,yellow_2,1230,"yellow_2,yellow_5,yellow_12,yellow_7,yellow_3,yellow_1",0.19333333333333333,3,9.666666666666666,,
ejcjLrQYBqyePjZy3,,2021-07-23T17:07:45Z,2021-07-23T17:07:45Z,1,ExitSurvey,2021-07-23T17:15:58Z,finished,,,,2021-07-23T17:02:58Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.026666666666667,white_1,1410,"white_9,white_4,white_11,white_5,white_10,white_1",0.08666666666666666,2,4.333333333333333,,
6bDT7aWved6EtiKDG,,,,,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,,,,2021-07-23T17:03:49Z,,,,,,,,,,,,
KELZXttczQxWGMXrM,,,,,"Sorry,ExitSurvey",2021-07-23T17:08:21Z,gameFull,,,,2021-07-23T17:04:31Z,,,,,,,,,,,,
gZPD9Yt4EdoSmS3T4,,,,,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,,,,2021-07-23T17:04:44Z,,,,,,,,,,,,
abguAkpKKd2QTfS3y,,,,,"Sorry,ExitSurvey",2021-07-23T17:09:28Z,gameFull,,,,2021-07-23T17:05:13Z,,,,,,,,,,,,
