gameId,trialNum,condition,chatEnabled,playerId,name,text,participantAction,roundID,index,createdAt,repNum,blockNum,numPlayers,type,submitted,playerResponse,playerUtility
SihDfEzMcyhNqCP46,0,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Cant see the single small flower,NA,v9hjDPRPGpvb2XjDu,0,2021-06-30T17:10:07Z,0,0,3,message,FALSE,purple_12,24
SihDfEzMcyhNqCP46,0,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,we need bigger than 50%,NA,v9hjDPRPGpvb2XjDu,0,2021-06-30T17:10:07Z,0,0,3,message,FALSE,purple_12,24
SihDfEzMcyhNqCP46,0,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,single small is like 20%,NA,v9hjDPRPGpvb2XjDu,0,2021-06-30T17:10:07Z,0,0,3,message,FALSE,purple_12,24
SihDfEzMcyhNqCP46,0,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,ok Laju,NA,v9hjDPRPGpvb2XjDu,0,2021-06-30T17:10:07Z,0,0,3,message,FALSE,purple_12,24
SihDfEzMcyhNqCP46,0,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_12 for 24 point(s),v9hjDPRPGpvb2XjDu,0,2021-06-30T17:10:07Z,0,0,3,alert,FALSE,purple_12,24
SihDfEzMcyhNqCP46,0,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_12 for 24 point(s),v9hjDPRPGpvb2XjDu,0,2021-06-30T17:10:07Z,0,0,3,alert,FALSE,purple_12,24
SihDfEzMcyhNqCP46,0,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_12 for 24 point(s),v9hjDPRPGpvb2XjDu,0,2021-06-30T17:10:07Z,0,0,3,alert,FALSE,purple_12,24
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,the large one with many petals is 70% ish,NA,ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,message,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the 4 small ones have about 80%,NA,ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,message,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Yeah i have that too,NA,ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,message,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,what about the many flowers?,NA,ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,message,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,10%,NA,ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,message,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,10% ish,NA,ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,message,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,aight so the 4 small ones it is,NA,ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,message,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_8 for 30 point(s),ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,alert,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Yeah,NA,ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,message,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_8 for 30 point(s),ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,alert,FALSE,purple_8,30
SihDfEzMcyhNqCP46,1,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_8 for 30 point(s),ZXPNf2N7QEDLooLPH,1,2021-06-30T17:10:07Z,1,0,3,alert,FALSE,purple_8,30
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,the big flower with many petals is like 85%,NA,8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,message,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Yeah,NA,8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,message,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,also is this really gonna take an hour,NA,8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,message,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the three flowers are 85% is too,NA,8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,message,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,hmm,NA,8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,message,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Dont have a price for the 3,NA,8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,message,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the big fluffy one in 40%,NA,8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,message,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,let's to the big one with many petals,NA,8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,message,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,yup,NA,8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,message,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_7 for 33 point(s),8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,alert,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_7 for 33 point(s),8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,alert,FALSE,purple_7,33
SihDfEzMcyhNqCP46,2,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_7 for 33 point(s),8mrkHZBtGTzo4vpZF,2,2021-06-30T17:10:07Z,2,0,3,alert,FALSE,purple_7,33
SihDfEzMcyhNqCP46,3,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,And yeah probably will take close to an hour,NA,EumRC8Ct7wvz9Yovh,3,2021-06-30T17:10:07Z,3,0,3,message,FALSE,purple_4,36
SihDfEzMcyhNqCP46,3,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the big fluffy one is 95%,NA,EumRC8Ct7wvz9Yovh,3,2021-06-30T17:10:07Z,3,0,3,message,FALSE,purple_4,36
SihDfEzMcyhNqCP46,3,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Yeah 95%,NA,EumRC8Ct7wvz9Yovh,3,2021-06-30T17:10:07Z,3,0,3,message,FALSE,purple_4,36
SihDfEzMcyhNqCP46,3,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,aight that's more than the other ones i have,NA,EumRC8Ct7wvz9Yovh,3,2021-06-30T17:10:07Z,3,0,3,message,FALSE,purple_4,36
SihDfEzMcyhNqCP46,3,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_4 for 36 point(s),EumRC8Ct7wvz9Yovh,3,2021-06-30T17:10:07Z,3,0,3,alert,FALSE,purple_4,36
SihDfEzMcyhNqCP46,3,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_4 for 36 point(s),EumRC8Ct7wvz9Yovh,3,2021-06-30T17:10:07Z,3,0,3,alert,FALSE,purple_4,36
SihDfEzMcyhNqCP46,3,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_4 for 36 point(s),EumRC8Ct7wvz9Yovh,3,2021-06-30T17:10:07Z,3,0,3,alert,FALSE,purple_4,36
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,all mine are garbage,NA,wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,message,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the group of upright ones with no green showing is 90%,NA,wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,message,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,I have the same,NA,wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,message,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,k,NA,wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,message,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the one with the white#,NA,wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,message,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,The petals are pointing up,NA,wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,message,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,lets do it,NA,wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,message,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_1 for 33 point(s),wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,alert,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,no green leaves visible,NA,wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,message,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,that's it,NA,wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,message,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_1 for 33 point(s),wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,alert,FALSE,purple_1,33
SihDfEzMcyhNqCP46,4,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_1 for 33 point(s),wm96QEYsWSDE74cYN,4,2021-06-30T17:10:07Z,4,0,3,alert,FALSE,purple_1,33
SihDfEzMcyhNqCP46,5,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,60% is highest for me,NA,suXxKdCrKNb4j3KQa,5,2021-06-30T17:10:07Z,5,0,3,message,FALSE,purple_7,30
SihDfEzMcyhNqCP46,5,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the large single not fluffy is 80%,NA,suXxKdCrKNb4j3KQa,5,2021-06-30T17:10:07Z,5,0,3,message,FALSE,purple_7,30
SihDfEzMcyhNqCP46,5,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Large flower we picked a couple rounds ago is at 80%,NA,suXxKdCrKNb4j3KQa,5,2021-06-30T17:10:07Z,5,0,3,message,FALSE,purple_7,30
SihDfEzMcyhNqCP46,5,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,kay,NA,suXxKdCrKNb4j3KQa,5,2021-06-30T17:10:07Z,5,0,3,message,FALSE,purple_7,30
SihDfEzMcyhNqCP46,5,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,no green,NA,suXxKdCrKNb4j3KQa,5,2021-06-30T17:10:07Z,5,0,3,message,FALSE,purple_7,30
SihDfEzMcyhNqCP46,5,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_7 for 30 point(s),suXxKdCrKNb4j3KQa,5,2021-06-30T17:10:07Z,5,0,3,alert,FALSE,purple_7,30
SihDfEzMcyhNqCP46,5,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_7 for 30 point(s),suXxKdCrKNb4j3KQa,5,2021-06-30T17:10:07Z,5,0,3,alert,FALSE,purple_7,30
SihDfEzMcyhNqCP46,5,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_7 for 30 point(s),suXxKdCrKNb4j3KQa,5,2021-06-30T17:10:07Z,5,0,3,alert,FALSE,purple_7,30
SihDfEzMcyhNqCP46,6,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,the spindly one is like 80%,NA,srDj5ng4nHy5SpfhZ,6,2021-06-30T17:10:07Z,6,0,3,message,FALSE,purple_8,33
SihDfEzMcyhNqCP46,6,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the 4 small atr 90%,NA,srDj5ng4nHy5SpfhZ,6,2021-06-30T17:10:07Z,6,0,3,message,FALSE,purple_8,33
SihDfEzMcyhNqCP46,6,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,4 small flowers 90%,NA,srDj5ng4nHy5SpfhZ,6,2021-06-30T17:10:07Z,6,0,3,message,FALSE,purple_8,33
SihDfEzMcyhNqCP46,6,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,k 4 small,NA,srDj5ng4nHy5SpfhZ,6,2021-06-30T17:10:07Z,6,0,3,message,FALSE,purple_8,33
SihDfEzMcyhNqCP46,6,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_8 for 33 point(s),srDj5ng4nHy5SpfhZ,6,2021-06-30T17:10:07Z,6,0,3,alert,FALSE,purple_8,33
SihDfEzMcyhNqCP46,6,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_8 for 33 point(s),srDj5ng4nHy5SpfhZ,6,2021-06-30T17:10:07Z,6,0,3,alert,FALSE,purple_8,33
SihDfEzMcyhNqCP46,6,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_8 for 33 point(s),srDj5ng4nHy5SpfhZ,6,2021-06-30T17:10:07Z,6,0,3,alert,FALSE,purple_8,33
SihDfEzMcyhNqCP46,7,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,wow this is gonna take forever,NA,uBapEc4xwBDvKA3He,7,2021-06-30T17:10:07Z,7,0,3,message,FALSE,purple_8,36
SihDfEzMcyhNqCP46,7,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Spread out flower,NA,uBapEc4xwBDvKA3He,7,2021-06-30T17:10:07Z,7,0,3,message,FALSE,purple_8,36
SihDfEzMcyhNqCP46,7,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,big one with 5 petals is 90%,NA,uBapEc4xwBDvKA3He,7,2021-06-30T17:10:07Z,7,0,3,message,FALSE,purple_8,36
SihDfEzMcyhNqCP46,7,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,90%,NA,uBapEc4xwBDvKA3He,7,2021-06-30T17:10:07Z,7,0,3,message,FALSE,purple_8,36
SihDfEzMcyhNqCP46,7,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the 4 small with green are 95%,NA,uBapEc4xwBDvKA3He,7,2021-06-30T17:10:07Z,7,0,3,message,FALSE,purple_8,36
SihDfEzMcyhNqCP46,7,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,k 4 small,NA,uBapEc4xwBDvKA3He,7,2021-06-30T17:10:07Z,7,0,3,message,FALSE,purple_8,36
SihDfEzMcyhNqCP46,7,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_8 for 36 point(s),uBapEc4xwBDvKA3He,7,2021-06-30T17:10:07Z,7,0,3,alert,FALSE,purple_8,36
SihDfEzMcyhNqCP46,7,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_8 for 36 point(s),uBapEc4xwBDvKA3He,7,2021-06-30T17:10:07Z,7,0,3,alert,FALSE,purple_8,36
SihDfEzMcyhNqCP46,7,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_8 for 36 point(s),uBapEc4xwBDvKA3He,7,2021-06-30T17:10:07Z,7,0,3,alert,FALSE,purple_8,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,the ones with the little bit of white are 95%,NA,3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,"""upright"" ones",NA,3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,With no green leaves?#,NA,3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,yeah,NA,3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the two round with one part obscured aare 80%,NA,3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,the nogreen are worth more,NA,3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,yeah i have 95% too,NA,3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_1 for 36 point(s),3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,alert,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,yup - the white then,NA,3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_1 for 36 point(s),3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,alert,FALSE,purple_1,36
SihDfEzMcyhNqCP46,8,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_1 for 36 point(s),3xFedGruqPCKkjkcs,8,2021-06-30T17:10:07Z,8,0,3,alert,FALSE,purple_1,36
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,guys look at the year and month,NA,LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,message,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Yeah its gonna take a while,NA,LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,message,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,we have to do this 36 more times,NA,LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,message,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the large group atr 75%,NA,LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,message,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,none of mine are above 75%,NA,LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,message,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,Yeah i have the large group with white around the edge,NA,LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,message,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,its about 70%,NA,LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,message,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,ok,NA,LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,message,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,nothing higher than that,NA,LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,message,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_10 for 27 point(s),LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,alert,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_10 for 27 point(s),LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,alert,FALSE,purple_10,27
SihDfEzMcyhNqCP46,9,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_10 for 27 point(s),LbEmRX5PNhxDP32nS,9,2021-06-30T17:10:07Z,9,0,3,alert,FALSE,purple_10,27
SihDfEzMcyhNqCP46,10,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,upright ones with no green are 95%,NA,F78QtJvDu2xdXAKoG,10,2021-06-30T17:10:07Z,10,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,10,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,POinting upward with white 95%,NA,F78QtJvDu2xdXAKoG,10,2021-06-30T17:10:07Z,10,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,10,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,NA,Laju selected purple_1 for 36 point(s),F78QtJvDu2xdXAKoG,10,2021-06-30T17:10:07Z,10,0,3,alert,FALSE,purple_1,36
SihDfEzMcyhNqCP46,10,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,NA,Repi selected purple_1 for 36 point(s),F78QtJvDu2xdXAKoG,10,2021-06-30T17:10:07Z,10,0,3,alert,FALSE,purple_1,36
SihDfEzMcyhNqCP46,10,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,the s7 or so spikey with the yellow dot are 75%,NA,F78QtJvDu2xdXAKoG,10,2021-06-30T17:10:07Z,10,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,10,coopCartel,TRUE,nFqTBtKEKpFBGNMXC,Laju,we already chose the upright ones,NA,F78QtJvDu2xdXAKoG,10,2021-06-30T17:10:07Z,10,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,10,coopCartel,TRUE,BiKzWfhjXPp2RcaMv,Repi,We picked the same as before,NA,F78QtJvDu2xdXAKoG,10,2021-06-30T17:10:07Z,10,0,3,message,FALSE,purple_1,36
SihDfEzMcyhNqCP46,10,coopCartel,TRUE,Cm5auRoPbDGaDN5QP,Minu,NA,Minu selected purple_1 for 36 point(s),F78QtJvDu2xdXAKoG,10,2021-06-30T17:10:07Z,10,0,3,alert,FALSE,purple_1,36
